key_word,stb_num,cdsn_iuc,pcb_num
S041728468,S0417284680,7034114197,309134022103
S041558827,S0415588275,7033677773,309036004262
S042215964,S0422159649,7038444049,309379048039
S041851643,S0418516437,7035505969,309197039759
S041914860,S0419148601,7043404435,309234014901
S040921704,S0409217044,7036359208,308782011264
S041458969,S0414589693,7034049585,308966041284
S040313893,S0403138932,7030241147,308472001858
S041971448,S0419714488,7035987632,309235016201
S041201556,S0412015568,7038495611,308896026763
S041225765,S0412257650,7037965599,308896040926
S042594238,S0425942387,7036099804,309552016924
S040356254,S0403562548,7031082403,308556101479
S041670797,S0416707979,7033498463,309135007540
S042085517,S0420855176,7037861501,309307009064
S042095299,S0420952996,7034072061,309307015782
S042414062,S0424140627,7038620589,309435028655
S041592442,S0415924429,7043458038,309100035457
S042489138,S0424891380,7038599470,309471015940
S041521741,S0415217412,7038660605,309035014217
S040363918,S0403639184,7031015762,308557020884
S040921763,S0409217630,7036316313,308782011448
S041074987,S0410749874,7037855827,308854035293
S041522211,S0415222114,7033938946,309035017636
S041403430,S0414034306,7042575297,308953037658
S040969098,S0409690980,7033534718,308852006780
S041632766,S0416327661,7036426521,309097025678
S041016328,S0410163284,7043346479,308852027075
S042192157,S0421921571,7038128736,309379020089
S041426253,S0414262538,7033633049,308966023763
S042381294,S0423812940,7038475493,309434002591
S042250579,S0422505792,7038446319,309380004473
S041907055,S0419070556,7043421002,309234005888
S041470272,S0414702724,7033877718,309036016528
S040618775,S0406187756,7030408463,308646023209
S041585456,S0415854560,7036458540,309100028624
S042127075,S0421270759,7036131035,309307041777
S042669466,S0426694662,7038862113,309669030236
S041820066,S0418200669,7035582052,309197026038
S042069094,S0420690940,7037972075,309283012130
S042422456,S0424224561,7038111081,309467009820
S041357220,S0413572207,7038026167,308936045567
S042503808,S0425038087,7038199067,309471022522
S040944340,S0409443400,7036292570,308782035793
S041455908,S0414559085,7033891633,308966048327
S042580143,S0425801430,7034256969,309552015308
S042432096,S0424320960,7038111221,309467009825
S042177078,S0421770786,7036347112,309316020416
S042252072,S0422520724,7038146163,309380007994
S042387859,S0423878592,7036538666,309435001098
S042203544,S0422035443,7038452642,309379030234
S042706884,S0427068846,7038995204,309735018590
S041052325,S0410523256,7038097734,308854013667
S042379792,S0423797924,7037854022,309434007155
S040571698,S0405716984,7036592660,308647032577
S041195507,S0411955079,7037930948,308896011449
S041206978,S0412069781,7034016175,308894036979
S041492714,S0414927149,7033867184,309036039367
S042217752,S0422177523,7038432831,309379040412
S041591726,S0415917260,7035951342,309100035726
S041405175,S0414051758,7033801832,308953039452
S041772547,S0417725474,7035691320,309173011095
S040596503,S0405965038,7030401505,308646011762
S040067514,S0400675147,7030187474,308472026739
S041909490,S0419094900,7036005242,309234007523
S040155150,S0401551506,7030115103,308513017271
S042192890,S0421928908,7038185601,309379010755
S041777826,S0417778268,7035594143,309173025054
S042495142,S0424951420,7036120536,309471023640
S042492816,S0424928160,7038594193,309471001966
S042001975,S0420019750,7033790905,309236010343
S041284778,S0412847784,7043339491,308937013732
S042686887,S0426868873,7039034646,309669044860
S040196966,S0401969667,7030219022,308513057428
S042662288,S0426622882,7038844180,309669015101
S042262725,S0422627251,7038229424,309380028944
S042210308,S0422103082,7038195453,309379044866
S041688966,S0416889660,7035889267,309135029787
S042141330,S0421413304,7036301279,309316004125
S041294538,S0412945387,7033821250,308937023662
S042232073,S0422320733,7038246921,309379056052
S042637927,S0426379279,7033486739,309552062756
S042001850,S0420018509,7042552306,309236003577
S040085153,S0400851530,7030204351,308472038819
S041924545,S0419245453,7035978210,309234023621
S042506824,S0425068245,7038519608,309471039829
S042702970,S0427029700,7039046707,309735010563
S042709153,S0427091538,7038944010,309735016976
S042018404,S0420184042,7036241989,309236023279
S041941340,S0419413402,7035977631,309234025028
S041770748,S0417707484,7034654028,309173015195
S042615372,S0426153726,7033506532,309552047975
S042166007,S0421660077,7033880256,309316032031
S042770489,S0427704890,7039096141,309735076200
S041762029,S0417620290,7034693246,309173004803
S042088905,S0420889054,7037944131,309307001003
S041866636,S0418666366,7035810978,309198023293
S041582707,S0415827075,7043446626,309100025038
S041317753,S0413177537,7033822744,308937027818
S041550719,S0415507194,7038672245,309035044191
S041823869,S0418238690,7035559589,309197017694
S040008212,S0400082120,7030207424,308473006047
S041321413,S0413214130,7037969498,308936004086
S041127764,S0411277640,7034319169,308853048876
S041882873,S0418828730,7035576479,309198035982
S041539972,S0415399723,7038379028,309035028197
S040533323,S0405333236,7030610310,308619045704
S042341980,S0423419806,7037744131,309436029115
S041784655,S0417846557,7034657586,309173022529
S041953553,S0419535532,7035858310,309235003644
S040511776,S0405117762,7030997887,308619025368
S040999574,S0409995748,7033547216,308852013878
S040460831,S0404608312,7030901133,308620007226
S041252001,S0412520017,7034003700,308894026341
S041826402,S0418264020,7035521882,309197025426
S040522863,S0405228637,7030615853,308619028450
S041555371,S0415553714,7033915835,309035016415
S041372713,S0413727138,7042570107,308953002866
S040808711,S0408087112,7043426178,308783002094
S041388142,S0413881420,7042584358,308953017052
S041328908,S0413289084,7038080165,308936000533
S041999856,S0419998567,7042546216,309235047235
S041251630,S0412516303,7037957573,308894005848
S041262254,S0412622545,7037994642,308894038678
S041933943,S0419339431,7035996049,309234029299
S041319060,S0413190606,7033774444,308937037477
S040018237,S0400182370,7030329868,308473005614
S041349671,S0413496713,7037978492,308936033481
S041365967,S0413659671,7042562154,308936047927
S041470496,S0414704964,7033869535,309036013198
S042260982,S0422609822,7038126206,309380012608
S041405211,S0414052118,7033801796,308953039474
S041144046,S0411440460,7034714472,308854007084
S041340342,S0413403421,7038343479,308936014106
S041731091,S0417310916,7034113602,309134023110
S040716137,S0407161378,7035631369,308723038911
S041326941,S0413269415,7038105243,308936011919
S042055358,S0420553587,7043335151,309283011089
S040811686,S0408116864,7043426650,308783008501
S041777246,S0417772464,7034761528,309173023917
S041385498,S0413854989,7042579735,308953015210
S042000166,S0420001665,7033750502,309236001325
S041707694,S0417076948,7034601248,309173000369
S040925509,S0409255094,7036628292,308782015130
S040731719,S0407317190,7035608970,308723045515
S040722105,S0407221052,7033969087,308723039643
S040248540,S0402485400,7030239694,308543024826
S041405743,S0414057438,7042575597,308953037914
S041606145,S0416061459,7035936566,309100032140
S042088462,S0420884621,7037878718,309307002480
S040599428,S0405994283,7030542025,308646019242
S040138066,S0401380663,7030146170,308513090455
S042129127,S0421291276,7037841061,309307051612
S041411878,S0414118780,7033779408,308966000104
S041808842,S0418088427,7035556560,309197013514
S041870456,S0418704560,7036233076,309198029580
S042078989,S0420789890,7036248480,309283029597
S040679734,S0406797341,7033927148,308721048597
S040327325,S0403273252,7035797147,308556067826
S042101142,S0421011427,7037970152,309307005708
S042102958,S0421029580,7036282066,309307026159
S041332089,S0413320895,7038078683,308936005531
S041759011,S0417590110,7034098756,309134042589
S041626411,S0416264112,7036456884,309097014567
S041472019,S0414720196,7036587806,309036012061
S041058288,S0410582880,7038341705,308854021825
S041930070,S0419300705,7043392619,309234034862
S041364331,S0413643317,7037975619,308936045221
S040907840,S0409078400,7030787449,308783043482
S041004750,S0410047500,7034541018,308852019868
S041924521,S0419245216,7035984201,309234033856
S041721836,S0417218360,7043475681,309134005976
S040392099,S0403920991,7030805100,308557038414
S041367361,S0413673615,7038345931,308936014176
S041482901,S0414829015,7033872954,309036029703
S040799065,S0407990650,7030818909,308747029503
S040967648,S0409676480,7037826661,308852003314
S040736474,S0407364740,7038694903,308747000345
S041871604,S0418716045,7036227055,309198027912
S041539864,S0415398646,7033939594,309035017379
S041186179,S0411861791,7037920254,308896004110
S040556662,S0405566621,7036588977,308647017608
S042027322,S0420273223,7043323522,309236036794
S041309982,S0413099820,7038053331,308937043006
S041506023,S0415060238,7034005947,309036044424
S040512835,S0405128357,7030991986,308619027620
S040609591,S0406095916,7030836929,308620051030
S040381442,S0403814423,7030989123,308557015050
S041777099,S0417770992,7035529288,309173026743
S040029907,S0400299072,7030200473,308473013672
S041400506,S0414005063,7042576873,308953036968
S042279300,S0422793003,7038139350,309380032058
S040938714,S0409387144,7036503468,308782023845
S041624339,S0416243395,7033849786,309097016319
S040932091,S0409320910,7036327250,308782022565
S041635867,S0416358672,7036429421,309097021568
S041273963,S0412739639,7042611552,308936049547
S041314021,S0413140218,7038029422,308937044920
S041521783,S0415217838,7038650089,309035013918
S042012198,S0420121989,7042547367,309236019082
S041021115,S0410211157,7034545139,308852031457
S041814173,S0418141735,7035563386,309197019466
S041742237,S0417422374,7034125494,309134034233
S040995096,S0409950965,7036339609,308782007085
S041345410,S0413454107,7037963416,308936026606
S040732486,S0407324862,7035609523,308723047277
S041113862,S0411138623,7034478091,308853027554
S041794581,S0417945814,7035573522,309173037607
S041584717,S0415847173,7043481393,309100025530
S041909999,S0419099996,7036002976,309234009461
S040566208,S0405662086,7036605196,308647022146
S041003043,S0410030438,7033543391,308852016370
S041405224,S0414052240,7033801895,308953039368
S042186475,S0421864756,7038206449,309379011350
S041323411,S0413234115,7038077007,308936007984
S041924394,S0419243949,7034647072,309197027741
S040917733,S0409177336,7037795099,308781000061
S042070075,S0420700750,7036332733,309283027660
S041971910,S0419719102,7035793280,309235007958
S041353967,S0413539676,7037977794,308936039702
S041345975,S0413459753,7037987819,308936031217
S041244209,S0412442091,7033474932,308894009872
S041789407,S0417894071,7034736616,309173031708
S042261431,S0422614311,7038430220,309380027564
S042047892,S0420478925,7036263796,309236025219
S041718854,S0417188541,7034086643,309134010107
S041404538,S0414045383,7033785188,308953040020
S041587729,S0415877293,7036496842,309100030942
S040799205,S0407992059,7030776709,308747029142
S041219815,S0412198158,7034248460,308896045264
S041727807,S0417278079,7033505066,309134017996
S041310390,S0413103908,7033800321,308937027630
S040050969,S0400509697,7030234828,308472002408
S040051052,S0400510520,7030228936,308472015802
S040166752,S0401667520,7030129160,308513022511
S041560979,S0415609795,7036450710,309100002686
S040140688,S0401406883,7030135445,308513087929
S042461522,S0424615226,7038269659,309467034677
S042284818,S0422848185,7038480724,309434006605
S040074534,S0400745340,7030342500,308473016698
S041491282,S0414912826,7033902685,309036031698
S040050288,S0400502889,7030232945,308472003821
S042134147,S0421341478,7037878139,309307052962
S041555511,S0415555113,7036598261,309035048407
S041773917,S0417739173,7034700890,309173001364
S042405797,S0424057975,7038552090,309435022812
S040190013,S0401900136,7030159442,308513050350
S041653217,S0416532176,7035922498,309097045509
S042593934,S0425939343,7033649205,309552024698
S040997840,S0409978401,7033548067,308852009808
S041884079,S0418840790,7036229009,309198031641
S042257031,S0422570314,7038406709,309380019943
S042751810,S0427518108,7039023820,309735056635
S040175575,S0401755756,7030291475,308513037645
S040032033,S0400320330,7030347555,308473016867
S041019053,S0410190532,7043366961,308852025622
S042013311,S0420133111,7033745979,309236000443
S040663528,S0406635287,7033954149,308721026393
S040579767,S0405797674,7036583752,308647044287
S041119619,S0411196194,7034462026,308853036673
S042068415,S0420684150,7037911946,309283021963
S041039051,S0410390515,7034561713,308852045754
S042562902,S0425629026,7038187775,309470036690
S042158971,S0421589712,7036022912,309316020043
S041098655,S0410986558,7034306133,308853010232
S042568336,S0425683365,7038606111,309470043547
S041197838,S0411978389,7037983320,308896018721
S042512122,S0425121227,7038261580,309471035908
S042259560,S0422595600,7038143214,309380011462
S041684791,S0416847916,7035719602,309135026255
S040230746,S0402307463,7030117072,308543007187
S042230051,S0422300511,7038435077,309379035803
S041552711,S0415527110,7038650639,309035045964
S041842570,S0418425709,7034751629,309197041062
S042629176,S0426291762,7033482407,309552062813
S042690950,S0426909502,7038920346,309669047409
S040282129,S0402821299,7030567738,308556022634
S040689295,S0406892956,7033971620,308723001692
S041457189,S0414571891,7038336445,308966047293
S041734091,S0417340912,7034200113,309134025932
S042057967,S0420579675,7036243738,309283012789
S041735142,S0417351426,7034096131,309134027737
S041301823,S0413018234,7038032418,308937030037
S042699530,S0426995301,7039045081,309735003050
S042449414,S0424494143,7038582190,309467020426
S042378111,S0423781114,7037824060,309436044961
S041488307,S0414883079,7033911608,309036037889
S041360519,S0413605199,7038051909,308936042866
S040974479,S0409744796,7037789878,308781013416
S042030363,S0420303637,7042604129,309236022564
S042530985,S0425309854,7038153938,309470007973
S042685143,S0426851431,7038846941,309669043458
S041076722,S0410767228,7037854427,308854033456
S041574564,S0415745648,7036470887,309100017187
S042155379,S0421553793,7036292571,309316015686
S040662950,S0406629503,7033972347,308721029080
S042571025,S0425710257,7038801282,309470051041
S042286234,S0422862340,7038491940,309434010023
S041591061,S0415910614,7036490868,309100031558
S042422679,S0424226793,7038568400,309435024728
S041367053,S0413670535,7038054317,308936035689
S042233778,S0422337784,7038448916,309379048509
S041274546,S0412745469,7042595684,308937000140
S042162210,S0421622108,7033650300,309316029643
S041386116,S0413861160,7042580973,308953015164
S042167080,S0421670803,7036364093,309316036941
S042108989,S0421089892,7037838666,309307020389
S042151503,S0421515034,7036280950,309316007694
S041390373,S0413903734,7042584850,308953022866
S041265259,S0412652592,7034302556,308894029579
S040034245,S0400342458,7030327089,308473032731
S042216245,S0422162453,7038410797,309379023111
S040153346,S0401533460,7030127125,308513014705
S042147526,S0421475261,7043331254,309307053667
S042263808,S0422638083,7038229520,309380023672
S041466121,S0414661211,7033937806,309035021425
S042437065,S0424370657,7038628494,309435039402
S041773271,S0417732713,7034756713,309173024232
S041789868,S0417898689,7034576809,309173005911
S041085547,S0410855470,7038380039,308854043044
S040718608,S0407186087,7035605974,308723037992
S042649299,S0426492997,7038898869,309669001142
S042552197,S0425521977,7038530805,309470027556
S041873814,S0418738146,7036206817,309198022379
S041819476,S0418194766,7034645184,309197025524
S040338113,S0403381136,7035798401,308556074804
S042539014,S0425390147,7038274913,309470020497
S042604316,S0426043165,7036011686,309552040801
S041435369,S0414353690,7034000247,308966028734
S041737206,S0417372067,7034114280,309134022233
S041704513,S0417045139,7034594105,309135046305
S042278580,S0422785809,7038141802,309380013813
S041044747,S0410447479,7034667220,308853002498
S040906119,S0409061192,7036215826,308783035680
S042431434,S0424314340,7038573082,309467010431
S041722704,S0417227040,7034105388,309134014903
S041528670,S0415286708,7038651598,309035026334
S042165770,S0421657700,7033880160,309316032037
S040681468,S0406814688,7034367123,308721043218
S041295950,S0412959507,7038089808,308937021612
S041943245,S0419432458,7035773598,309234044509
S041808083,S0418080833,7035488784,309197007165
S041838343,S0418383437,7035504138,309197035220
S041930786,S0419307866,7035775475,309234046103
S041135462,S0411354628,7033528412,308853047485
S042521157,S0425211579,7038301719,309471045990
S040969157,S0409691579,7033541559,308852005895
S040726544,S0407265440,7033957049,308723046807
S042444002,S0424440027,7038053683,309467005238
S041387487,S0413874874,7042578875,308953017257
S042601291,S0426012910,7033697812,309552030073
S041058186,S0410581868,7038352429,308854002743
S041755385,S0417553851,7034092553,309134038204
S041698032,S0416980322,7034208673,309135023615
S041309338,S0413093384,7033822433,308937040643
S041755596,S0417555960,7034127807,309134048461
S041285648,S0412856481,7043288192,308937018381
S042512026,S0425120263,7038312530,309471036924
S042725014,S0427250148,7039102236,309735034752
S041624385,S0416243859,7033849918,309097016174
S040247989,S0402479892,7035556973,308543015727
S042139759,S0421397597,7036018674,309316014495
S042107954,S0421079544,7036279433,309307034951
S042623148,S0426231484,7031078737,309552050704
S041498411,S0414984118,7033887455,309036044729
S042414161,S0424141615,7038620622,309435028931
S041479275,S0414792758,7033906787,309036022538
S041300041,S0413000416,7042627794,308937033827
S041806244,S0418062444,7035538885,309197006416
S041217117,S0412171179,7038493744,308896042007
S041224319,S0412243196,7034275930,308896049700
S041437912,S0414379125,7033777159,308966032412
S041816556,S0418165561,7035520613,309197017909
S041093682,S0410936828,7033486602,308854050473
S040649777,S0406497771,7034036085,308721014835
S041009534,S0410095343,7043376289,308852021161
S042052642,S0420526423,7036268905,309283019797
S042312971,S0423129719,7033502952,309434040092
S041498894,S0414988946,7033926416,309036043343
S040674989,S0406749894,7034397557,308721038610
S041940108,S0419401080,7035967534,309234043203
S041517533,S0415175337,7038660627,309035014291
S041595264,S0415952643,7036603191,309100040495
S041674795,S0416747954,7034186682,309135018675
S041526431,S0415264313,7038296807,309035024330
S042716828,S0427168280,7039097106,309735023875
S041506528,S0415065280,7036709496,309036049713
S041555692,S0415556926,7036597837,309035048181
S040486852,S0404868527,7030865101,308620045687
S041586393,S0415863934,7043446092,309100022852
S041745296,S0417452966,7034123372,309134035566
S041474989,S0414749895,7033901746,309036017684
S042214276,S0422142762,7038454164,309379031243
S041204113,S0412041135,7037981687,308896028538
S041326978,S0413269784,7038105163,308936012622
S041560832,S0415608322,7043464870,309100004485
S041789701,S0417897011,7034696946,309173007163
S041103897,S0411038971,7034493385,308853018145
S041913666,S0419136662,7035920244,309234015704
S041203076,S0412030761,7034559778,308896019996
S041707742,S0417077421,7034711937,309135049277
S041411148,S0414111483,7033814353,308966001753
S041073467,S0410734672,7037859057,308854035959
S040922019,S0409220193,7036359550,308782010960
S040017054,S0400170541,7030351912,308473017484
S041277071,S0412770714,7043352868,308937013541
S040062661,S0400626618,7030227182,308472021041
S040902774,S0409027741,7043437600,308783040092
S041796895,S0417968954,7035576688,309197000205
S040102920,S0401029206,7030283814,308513060985
S040577517,S0405775174,7034603373,308647043927
S041408746,S0414087469,7042583346,308953013205
S041948189,S0419481890,7036002393,309234038842
S041540387,S0415403879,7038287186,309035028985
S041620448,S0416204489,7036459585,309097014021
S041966478,S0419664782,7035970717,309235021727
S041898809,S0418988096,7042521420,309198010003
S040030825,S0400308250,7030210101,308473014920
S041199618,S0411996182,7034274919,308896020516
S040728154,S0407281543,7035581201,308723049238
S041559932,S0415599323,7038304894,309035046467
S041862703,S0418627034,7036173519,309198016611
S040452888,S0404528882,7030889426,308620020354
S041300931,S0413009316,7042627431,308937032085
S041904295,S0419042951,7042515931,309234002357
S041932377,S0419323772,7035969305,309234046777
S040008324,S0400083240,7030194219,308473008148
S040664459,S0406644596,7033964788,308721028664
S040978726,S0409787266,7036508470,308781023076
S042190134,S0421901341,7033670249,309379004652
S040032990,S0400329907,7030199860,308473034950
S041479880,S0414798802,7033958224,309036018198
S040631049,S0406310493,7030434557,308646045066
S041180505,S0411805050,7034265321,308896000009
S041386730,S0413867304,7042578161,308953018603
S041342700,S0413427002,7037973430,308936015860
S041555707,S0415557078,7036597625,309035048333
S041218353,S0412183533,7034520451,308896037579
S041359734,S0413597340,7038051316,308936045117
S041916479,S0419164798,7035982419,309234022385
S040721827,S0407218272,7033969115,308723039681
S040473210,S0404732102,7030882449,308620035778
S041558255,S0415582552,7033676935,309036004084
S041605356,S0416053561,7043464987,309100007234
S041516422,S0415164220,7038656760,309035011255
S041815517,S0418155175,7035561653,309197021470
S042066383,S0420663838,7037912811,309283021786
S041221076,S0412210760,7034247624,308896044524
S042043940,S0420439407,7037936050,309283006986
S040570249,S0405702495,7034623248,308647030579
S041618188,S0416181888,7036639694,309097009853
S042145921,S0421459215,7036165214,309307051124
S041113912,S0411139123,7034318179,308853025702
S041448190,S0414481906,7033764219,308966035242
S041848011,S0418480114,7036085233,309198002763
S041224765,S0412247655,7037938172,308896039779
S040286513,S0402865130,7030379250,308556020477
S041776712,S0417767126,7034596466,309173009889
S041698775,S0416987750,7034139132,309135026525
S041127488,S0411274888,7034314820,308853049607
S041059605,S0410596059,7038237083,308854005380
S041307522,S0413075220,7038082898,308937043864
S041079275,S0410792753,7037869551,308854032603
S041069333,S0410693330,7038347860,308854025414
S040590329,S0405903296,7030316433,308646003427
S041000411,S0410004119,7033562240,308852017923
S040136596,S0401365966,7030162957,308513089855
S041580763,S0415807635,7035892937,309100016116
S040501322,S0405013223,7031088290,308619006274
S041910019,S0419100196,7036003075,309234009614
S041530944,S0415309449,7038388570,309035034358
S041606660,S0416066604,7034107974,309100048231
S041342552,S0413425522,7037971141,308936026131
S041208488,S0412084888,7034521246,308896025758
S041306304,S0413063043,7038033947,308937043862
S041089738,S0410897385,7037960457,308854047369
S041356375,S0413563755,7038072895,308936030385
S041577613,S0415776136,7035893828,309100018859
S040377833,S0403778338,7031044991,308557007748
S041293253,S0412932536,7038095576,308937022802
S040575829,S0405758296,7034626841,308647044639
S040698795,S0406987957,7033627387,308723020144
S041219986,S0412199863,7034252674,308896042878
S042041872,S0420418728,7043317059,309283009596
S041855544,S0418555440,7035923052,309198013301
S041105834,S0411058344,7034493696,308853018310
S041623600,S0416236003,7036706915,309097018804
S041839071,S0418390719,7035546577,309197041878
S040715790,S0407157907,7033951154,308723005330
S040980953,S0409809537,7036378644,308781017207
S041305535,S0413055350,7038031596,308937042403
S041298824,S0412988248,7033758944,308937039316
S042636750,S0426367505,7038922551,309552065270
S042125374,S0421253749,7036129822,309307046401
S040963032,S0409630324,7036505666,308852000624
S040299665,S0402996650,7034646686,308556034615
S042710674,S0427106748,7039094092,309735021773
S041810568,S0418105682,7034762831,309197013814
S040609274,S0406092747,7030371308,308646023876
S042431041,S0424310417,7038254373,309467012820
S042526749,S0425267493,7038812160,309470002064
S042144532,S0421445320,7036010353,309316013675
S041436209,S0414362095,7033614986,308966031298
S042606104,S0426061040,7033701353,309552038470
S042315188,S0423151889,7038489519,309434031872
S042235063,S0422350632,7038394869,309379056661
S042764507,S0427645070,7039066651,309735074136
S040647587,S0406475875,7030319948,308721011089
S042491371,S0424913715,7036139873,309471020161
S041358758,S0413587581,7038024873,308936046829
S040022788,S0400227888,7030204914,308473009799
S041774312,S0417743120,7035725432,309173017047
S042494845,S0424948454,7038586284,309471022966
S042718334,S0427183343,7039023403,309735025879
S042372026,S0423720263,7037781403,309436046332
S041108622,S0411086224,7034499768,308853025565
S042110713,S0421107130,7034145108,309307035148
S041841891,S0418418915,7035549028,309197038803
S042082237,S0420822375,7038154728,309307006401
S042121287,S0421212872,7036297275,309307039087
S042591362,S0425913620,7033702329,309552023351
S040664460,S0406644600,7033975776,308721028412
S041218211,S0412182111,7034520806,308896037262
S040382314,S0403823147,7030607297,308557012621
S040683565,S0406835650,7036194670,308723004506
S041042374,S0410423740,7034315649,308853009778
S041321425,S0413214254,7038077503,308936004346
S040945838,S0409458386,7036324017,308782036089
S042073615,S0420736150,7043337162,309283010591
S040801838,S0408018382,7034401603,308747010826
S042003422,S0420034229,7042566868,309236016208
S042780761,S0427807614,7038847262,309735087659
S041337509,S0413375096,7038084671,308936021486
S041755539,S0417555390,7034189352,309134049543
S041613842,S0416138427,7036640281,309097008040
S042348770,S0423487704,7038679466,309436023108
S042726574,S0427265749,7039050087,309735034470
S040001387,S0400013870,7030459211,308473000370
S042621941,S0426219417,7036153953,309552000135
S040795563,S0407955633,7034384865,308747019795
S041764143,S0417641432,7034596546,309173009894
S041615868,S0416158681,7033866681,309036035572
S042532108,S0425321080,7038584893,309470011256
S040161316,S0401613161,7030308639,308513027229
S041269960,S0412699602,7034293544,308896004950
S041779071,S0417790713,7035509338,309173030574
S042377312,S0423773120,7037753082,309436041001
S042322149,S0423221496,7038069477,309434038528
S041352619,S0413526191,7037978165,308936039919
S040520694,S0405206943,7030613199,308619022070
S042376361,S0423763612,7037719502,309436044308
S042736291,S0427362914,7039019306,309735044308
S042598586,S0425985868,7036180973,309552036196
S042022846,S0420228465,7036262455,309236023325
S042069264,S0420692641,7037875025,309283038350
S042589922,S0425899228,7036027244,309552018388
S042046559,S0420465599,7042592365,309236039453
S042161372,S0421613729,7036375750,309316018937
S042703742,S0427037428,7038923861,309735014440
S041958115,S0419581151,7035986960,309235014544
S041563175,S0415631758,7043475668,309100009368
S042542333,S0425423339,7038263660,309470021576
S042297889,S0422978895,7037837062,309434020700
S042559771,S0425597710,7038812987,309470041439
S042000319,S0420003196,7042546292,309235047239
S040276854,S0402768541,7030535076,308556011410
S040730024,S0407300246,7034225239,308723048217
S041223916,S0412239164,7037938763,308896039713
S041745024,S0417450246,7034130531,309134037226
S042599953,S0425999532,7036158902,309552033934
S041763395,S0417633952,7034584681,309173004007
S041575409,S0415754094,7035871512,309100019852
S041811526,S0418115262,7034763217,309197013358
S042029510,S0420295103,7042594085,309236034512
S040668711,S0406687112,7034167601,308721034165
S040149383,S0401493832,7030163488,308513009428
S041791224,S0417912240,7035531158,309173033391
S042566361,S0425663615,7038529437,309470051230
S042229761,S0422297618,7038444409,309379043212
S042617339,S0426173395,7036117557,309552028107
S040447917,S0404479172,7030835879,308620012291
S042543727,S0425437275,7038814824,309470024430
S041394847,S0413948479,7042573115,308953023546
S042572587,S0425725874,7036152905,309552002510
S040481971,S0404819712,7030929765,308620044204
S040115745,S0401157450,7030265403,308513094215
S042167081,S0421670811,7036363973,309316036894
S040016831,S0400168318,7030203158,308473006174
S040288123,S0402881232,7030568932,308556022310
S041981484,S0419814849,7035890664,309235033904
S042000353,S0420003536,7033774329,309236000525
S042273241,S0422732411,7038434388,309380021389
S041223909,S0412239091,7034249524,308896043857
S042179910,S0421799105,7038205249,309379008425
S042749288,S0427492885,7039058905,309735058970
S042567480,S0425674803,7038819827,309470045595
S041786174,S0417861742,7034737054,309173028140
S041830975,S0418309750,7035533276,309197021850
S042433455,S0424334553,7038105916,309467011831
S042665811,S0426658119,7038854053,309669024279
S040627244,S0406272443,7030447012,308646016436
S041501943,S0415019432,7033944935,309036041843
S041871675,S0418716754,7036171431,309198027504
S041937981,S0419379816,7042500277,309234019248
S040066770,S0400667705,7030201046,308473012323
S042402976,S0424029769,7038025322,309435014807
